100000 3
5807 3876 -6734 
5587 -764 1576 
-4025 9040 2494 
-1792 9043 -3398 
-5954 -5275 -4284 
-2059 593 -8482 
-6559 7414 3581 
-5235 3676 -9241 
1764 2459 4449 
8126 6432 -4088 
1553 2725 8372 
-2251 -3268 9155 
-9332 4202 4926 
7344 -3671 740 
-8759 -4751 -8429 
6195 1373 -5352 
1319 4673 9185 
7262 -4365 6616 
-4511 3782 9867 
-8529 -7495 -8924 
-8309 4668 9304 
1990 -2350 2035 
1061 9228 -6615 
-7026 -7635 686 
5016 9741 3759 
3957 -274 -9313 
-3530 -348 8215 
-2359 8007 -6131 
-8585 -1401 9371 
-6436 -9827 3589 
-6861 3188 -3728 
6788 2334 8387 
2845 7467 -8128 
3476 3169 -5501 
-5818 -5698 -1790 
4176 8133 -6855 
3011 -1597 -7423 
-236 -5460 5721 
-5751 -4189 -7993 
6890 200 -3079 
1219 -1580 6691 
5601 -7606 -7208 
-8389 3144 -2111 
-7508 -9963 -3601 
-6094 8945 -7642 
901 5751 4023 
-2342 -9520 2162 
9180 4103 -1382 
9487 5228 7257 
-2388 -4205 8828 
-5673 -5242 6393 
-5023 -6351 2486 
905 669 -7213 
-9825 -1400 4772 
-5375 -9205 372 
9076 1850 3166 
-8568 -1514 -4646 
1877 6168 -2280 
-8825 -2948 -4820 
-8295 1774 5025 
-4742 5517 8327 
1075 5087 -1141 
-3437 -6738 -5070 
-7477 -9254 -6885 
-718 -8138 -6906 
1093 -2388 7183 
-5094 -5480 7351 
-2615 3351 -4185 
199 3020 -3262 
9914 -8378 1737 
6781 562 -4919 
-3991 8940 -7536 
8644 2607 -6367 
450 3538 -8181 
7491 -5952 8983 
-2813 -6757 -8024 
3420 -9544 -2767 
-5829 2539 112 
2209 -2566 -4659 
-3844 -1875 8353 
-4146 825 -5730 
7329 -34 -9296 
-1903 -9842 -8505 
-8129 -3152 5764 
3799 4498 9695 
-1994 8764 5747 
7877 7146 -5612 
-7199 8650 3125 
-5986 9148 3108 
4307 8980 524 
2917 8756 3419 
1470 5154 -3471 
6436 6430 7550 
9923 -7960 -2388 
1147 -6783 7279 
4383 -3243 -6830 
8986 5114 1345 
7094 2600 4892 
-4066 214 5850 
-7814 3043 5831 
-749 9721 -1217 
-6616 -4126 -9158 
-9196 8905 -1015 
4097 -4442 3121 
2432 8840 -5243 
9846 -3316 7635 
2889 9928 -3645 
-6855 -2470 -4008 
-631 6931 -6130 
3986 -1324 4117 
-9734 -3145 -2428 
-3544 3349 623 
5108 5998 -4811 
-6848 -5207 6373 
693 9311 -4172 
-2001 -8815 7242 
7772 8225 2088 
3572 6478 9076 
8129 7960 -3562 
-6511 9796 -2785 
-1759 -8943 -9449 
6619 -6350 5684 
-3507 -6424 9547 
6184 -1121 -3541 
8776 -3110 -7709 
-9326 -8186 -9263 
-4901 6372 -5477 
-7863 -7241 2928 
2190 3927 346 
-1731 5815 2792 
-3361 7396 -3143 
-47 4810 4413 
-6542 1385 -4651 
-2377 -1745 -8351 
9193 -4529 1855 
-1961 9403 -4674 
-982 8502 8038 
5202 -5823 5535 
-8421 3261 2523 
965 -238 4820 
4818 -9546 -3065 
-5039 -8279 -8773 
4546 -1787 -6873 
-5751 9325 4014 
-1449 -1925 8616 
3853 8313 -9060 
1232 4747 -5197 
9520 -152 -7150 
-5990 -9075 -5700 
7007 40 1807 
7578 -3653 4453 
2287 -6585 7014 
-3278 942 8266 
-2713 -3657 -5868 
7169 7554 -1052 
-3399 4998 -6117 
-4195 -4438 3953 
-7028 7470 -2600 
-5962 -3941 -3573 
2562 -9205 2225 
-9967 6742 -6376 
-5783 -8848 2635 
2071 -1711 7311 
2558 1004 -5300 
-6815 -1490 5528 
-8281 927 1714 
1857 -4041 6093 
-339 135 6085 
5526 6304 -8697 
6158 -7986 4888 
-6873 -8019 -1611 
-7681 -9606 3358 
662 -6940 -2082 
-9453 -7032 -6120 
-1105 -7154 -947 
3511 246 9355 
1660 -2796 6378 
-3531 772 9856 
3845 1439 -1100 
9533 -347 -4301 
9045 -7063 1829 
-1288 7452 -2373 
1812 -1704 9835 
7658 1960 3123 
-3400 9057 -4906 
-9394 -9410 -1056 
-3240 -3212 5280 
5347 6543 5796 
-3469 -9552 -6757 
-5198 -7282 8125 
7656 7526 8539 
4970 -5985 -4718 
-7933 6519 4084 
1175 105 -4083 
-5137 9998 -2086 
-7511 -5769 4371 
-1277 -3788 432 
8060 9696 -6007 
1525 2020 3674 
8527 9753 -2251 
-9241 -1043 -9726 
5597 5006 1543 
-84 4446 -5414 
-6345 8798 6175 
-8377 3619 -806 
-3014 8380 -5383 
-6176 -8816 -2145 
4700 -7802 3976 
6964 6736 3965 
4284 2949 -6248 
-6702 -4766 -8499 
4298 -6414 9946 
-534 8962 9769 
-7692 3796 -3280 
-9168 -5871 -149 
-3040 -2724 -7796 
3801 3514 -5931 
-9634 5025 -5538 
5569 8762 3874 
3864 -1652 -5888 
850 -2994 8491 
3347 -6159 -4196 
-7993 4190 7398 
-2637 -7840 6028 
-2414 -5245 -5677 
9566 2575 8818 
1812 8096 3912 
9543 -844 8799 
3681 -4645 -4444 
-4776 -154 -4680 
8196 -7294 4829 
-7243 -2798 -7763 
2371 6228 -9530 
-7416 1422 -9514 
-6254 7068 1655 
-9151 -4143 2658 
-5574 -5820 -6776 
-8422 -6514 -1835 
-8649 -1088 -2971 
-6060 9455 -6364 
6262 8214 6886 
3459 3981 6017 
7563 9697 650 
-398 -9877 2584 
-5184 9226 -7152 
6510 -8820 4316 
8591 1465 1438 
6689 -2059 -5096 
631 6856 6394 
-7401 -2038 -961 
8088 -2986 -1303 
4744 2471 -7541 
5508 5397 -3202 
7911 -4180 6932 
1097 -8705 -842 
6255 -3168 8428 
6192 293 626 
-5899 9298 9945 
7001 -9065 4608 
5569 -1757 -3439 
-8183 3368 3325 
-9245 7084 2553 
-1609 -4547 9384 
7481 -8893 9071 
-8285 9948 8506 
-8387 -4522 -9530 
8358 -9871 -6935 
4137 -2766 -3447 
5335 4710 3059 
3625 8534 7214 
-6713 -9416 -7976 
-2751 -9634 -3554 
-5559 7852 -4921 
4888 -5866 -7419 
7703 3077 -7160 
-5822 4198 202 
3449 -2443 2466 
7873 -19 3728 
3501 -4876 8371 
1591 7088 -3983 
2033 -4977 -9267 
-2970 -4313 9422 
5726 -5621 7288 
-2831 2780 2279 
2441 138 -2470 
-8417 5955 1776 
3552 7247 3782 
144 6306 -2903 
7525 -6745 6778 
-4614 -3466 -7609 
-3839 -5859 9059 
-9489 7016 9089 
-9687 4338 -640 
-1675 495 -7237 
-498 562 -3154 
-2025 2591 7688 
9953 -9757 -6642 
-5867 -8008 -3031 
9284 -7628 -5993 
7805 9875 -3226 
6167 7519 8496 
-1330 -3083 5764 
-3100 -669 1745 
524 8577 -6959 
7358 -7296 9782 
-8730 -900 7879 
3356 2344 -2132 
-2829 3769 7870 
3832 1413 2413 
-8909 7279 -3943 
7082 9944 5936 
700 5616 -984 
3262 7868 -3411 
-7396 -5255 -8013 
-935 4828 9160 
-3779 7537 -8959 
7863 7582 -1348 
2022 3046 9707 
760 -4988 -9848 
-2963 -3121 1849 
9568 9043 -9945 
-6118 9146 -1528 
1847 5955 -7593 
5070 6608 -2089 
7894 -3121 -4189 
-7957 -6842 -4870 
-4316 8442 -4568 
5382 -3695 -4850 
-8485 -1993 4099 
2764 5816 5801 
-3536 -7030 3160 
59 -3559 -751 
-1004 5054 1631 
620 -6715 5362 
8427 2503 -9168 
-8566 -8375 -8972 
1590 2975 -9167 
1577 -228 -3614 
7295 5720 4781 
-6922 -4986 3623 
5473 3420 -9124 
-2776 -2093 -3002 
-9742 -7811 5885 
7165 5106 8727 
-1290 3316 3386 
-9391 -363 8316 
-6446 -5838 6842 
3495 4012 -4555 
-7645 -1941 -9675 
-7662 -6441 -823 
-1765 9401 2423 
-1950 4103 -6369 
-5767 2592 833 
-107 4905 5681 
4992 -2886 9328 
-8504 2754 -1139 
-8964 9188 -4221 
-6909 -6989 -9814 
2750 376 4578 
6808 -5137 -5032 
318 3393 -3694 
7692 -8361 874 
4886 -3862 -6297 
5858 -2528 4532 
-9197 9647 -8772 
-4079 9482 6723 
-7960 -3009 3880 
-9223 -6826 745 
5368 1888 9537 
9004 5208 -4917 
1709 6604 -1641 
9473 -7039 9268 
2307 6592 -8847 
5508 -9755 -9913 
9957 6399 7285 
-5933 -4362 -2108 
2116 288 -5527 
-4052 -621 8030 
-510 7374 3103 
8308 9140 -7451 
-5136 -4843 2907 
7063 5865 -1574 
-5987 -3246 -2275 
-8552 -9910 -8965 
-1767 -543 -68 
-8274 4372 4752 
3965 -662 -1206 
603 8196 537 
-6342 -7908 9992 
649 -6098 7749 
7952 -7019 -6417 
9601 5744 4990 
7934 -120 2211 
9291 -4973 -2235 
5212 -5969 674 
1563 -2322 316 
1682 2019 -7527 
-130 -9045 -4110 
-6700 5595 -8567 
5872 -6387 4494 
6336 7881 2406 
3710 -7796 -9836 
-5269 -1420 3761 
-500 3552 3205 
-6350 9896 -2076 
-345 533 9493 
9614 -1442 -3495 
-3214 -8693 -1809 
7406 5251 5053 
6280 8972 -4686 
-5321 -2368 -7467 
8808 50 -4830 
-8338 9578 -8434 
-3790 1033 -3909 
3163 -5064 -1460 
-6147 2006 -8798 
4404 3474 6127 
-5451 -571 5674 
1218 5827 6088 
8620 -2390 -5800 
3054 -7444 -942 
389 -6851 -6733 
2513 -5659 7571 
5990 -4965 -913 
-1160 2115 8600 
-4645 162 -7396 
-3624 7730 -5050 
4695 3092 -9466 
-1012 -1539 2656 
-7984 -6900 -961 
1352 -4422 2564 
1543 -5034 6857 
9866 -5586 -819 
6513 -8523 3556 
-3232 -3517 749 
-4682 -2651 7690 
-1621 -9417 7520 
-5093 1942 -8620 
-3188 577 5114 
4163 -6368 8997 
-7724 -6221 -3772 
5177 -9461 -8930 
-579 -1449 -697 
-7209 6671 3798 
1897 9937 -1067 
9396 -9719 -1497 
2613 2290 -8241 
1436 -9393 1381 
-8687 -5808 -2005 
8163 4638 -7670 
845 5769 7149 
-5875 6552 -1919 
-2743 5223 1411 
7876 2627 3877 
7846 -3301 9837 
5696 5287 8016 
-6367 -8829 -6239 
8485 783 2304 
-685 -9199 -4436 
9272 1619 6370 
6352 -9060 -8333 
6291 -5003 -2897 
6392 -4650 6436 
7308 -7237 9747 
-6539 3140 -6357 
-7086 6413 5318 
3892 -3112 -8580 
6651 -3015 9089 
1284 2641 -3899 
-1724 -6193 62 
-7645 -1538 -8933 
-3902 4470 5117 
6108 8577 -7123 
-6681 3733 -4494 
919 -4283 -3869 
-8852 -5570 6037 
-1772 -9360 -3761 
-5097 -7915 -7113 
-6257 -8139 -1844 
-3908 -4100 -6769 
787 7520 -7358 
-9939 2992 8752 
9239 -6188 5026 
-7795 -1709 -5804 
7174 -6844 929 
7523 -4303 416 
-9123 -2294 1208 
4626 -2439 7432 
6902 -75 -3989 
-9087 1315 -986 
-5103 332 -4652 
-9985 -2297 -1972 
8879 -8786 337 
4217 -3717 -8231 
2377 -8612 -5724 
2358 -3771 -4213 
-4754 2169 -4800 
6236 -1261 -3033 
-4737 -3915 -3625 
-2206 -3027 -8377 
4409 -2660 7707 
-2760 1595 1624 
-7802 -6573 -4834 
-5086 -4499 9953 
6823 5996 -3841 
2592 -5468 211 
2621 -4861 -9424 
9298 4807 4492 
-6224 2581 4034 
2066 7335 7485 
-3657 7450 8982 
802 5937 -5632 
-2440 271 6599 
-6832 -552 7534 
4530 -719 3578 
4349 -5450 -6866 
2845 -6384 -448 
-6414 6040 -9284 
6658 -9322 7335 
-2443 -809 9085 
-1038 -3257 1380 
1307 8195 -6662 
1186 -5151 -5090 
1384 6804 9878 
9072 6415 1340 
-3023 -5633 -4077 
6333 3996 -9492 
-9767 2965 1571 
-3245 -4474 -972 
-1341 4046 730 
843 5051 191 
3233 -8994 9148 
-862 -7942 4103 
-3959 -4311 -2332 
351 9457 7275 
8364 6269 -6503 
-1423 804 -8136 
-7554 -9759 259 
2313 -1423 -3064 
-7113 -3962 8304 
3482 -5462 3190 
-182 3603 3143 
-9560 -6957 1045 
-8899 4723 4083 
5995 8554 -7844 
217 689 7397 
2664 -7396 -8636 
5750 -1900 -1074 
7224 3470 5293 
6823 259 -329 
-4530 5633 -2279 
5869 4950 5241 
-3437 7916 -4313 
7080 -7465 -7701 
9524 3105 -4928 
-1997 -1419 9487 
-5382 3282 -2820 
-244 -9446 9946 
8091 -4574 8279 
-5385 7240 -916 
8846 -4631 -9866 
-9069 2688 -627 
-3869 9715 -6464 
-942 -400 7864 
-7265 -786 4114 
-955 7423 2439 
2446 275 -2589 
7756 93 -9444 
1746 -4161 3971 
7506 9104 8822 
2232 5502 -4359 
765 -913 -9548 
3689 -3777 1554 
692 5136 -4521 
8590 -1804 -2976 
-8179 5460 -402 
3976 -5075 -3122 
-5271 -8161 -530 
-5959 -6812 2712 
8907 -5519 -9163 
23 6459 -2571 
-2738 8217 6835 
-7580 -2204 8396 
-7346 -9865 -1167 
-6182 -9289 2597 
2281 5841 -6162 
4497 -3638 -9784 
-6392 -4575 -8364 
-3568 4843 -1379 
8061 -8210 8372 
2860 2847 4457 
8616 1764 -8344 
-4086 -2528 -6126 
-6247 1173 3547 
12 419 -2256 
-8729 3705 3945 
-365 3447 -9361 
-1907 5384 -9434 
8829 -1991 3521 
988 7236 2621 
-6860 -1541 9735 
-6233 5714 -1393 
8506 7454 6665 
-5522 -2957 1712 
-8633 6295 -5968 
-6235 5175 -8366 
-1605 8106 -7925 
-3344 8205 464 
9225 4088 4258 
2874 1951 -2306 
8941 9236 -6170 
5236 180 -6453 
4650 -2634 -5117 
5565 8993 4646 
9955 2605 -4 
-3768 8961 -4853 
5214 -9320 -7614 
3742 -5585 -7730 
5941 8784 -1202 
-8649 -5170 -4590 
-5135 3036 -3960 
-7760 1383 6893 
7720 3024 2353 
-1369 -6883 -4148 
421 -2307 1730 
-2728 5207 -7949 
2536 8010 3003 
988 977 8038 
-2237 9179 9961 
-3082 -3550 -4661 
-3221 -9177 3777 
-7522 1552 -8864 
351 -9417 -7154 
5553 -9169 -1974 
3467 -8288 -5305 
-4315 -7111 -3178 
-9744 -6821 -3514 
-1976 -8484 8577 
125 5126 1969 
3364 1773 1461 
-803 8589 6877 
230 3460 8355 
-2299 8948 7331 
-1604 -4120 7098 
-4280 -944 -659 
-5800 -320 -4859 
-9625 5450 9780 
-1012 3331 -3565 
2622 9589 -8035 
-1516 8155 3142 
-9588 -1947 -6159 
3979 7535 7338 
9925 561 5136 
3768 8008 -9071 
3422 5021 -1645 
-7597 4892 5086 
-2848 2417 2485 
4656 -1229 3763 
-4020 -3606 8324 
6051 8912 -1441 
-398 -2625 -1607 
3746 -8463 -6002 
-594 -8113 -2014 
2037 -1870 -1595 
-1343 -5904 8463 
2222 8624 -2961 
7773 2210 -1367 
-6092 -5207 -1654 
2114 -807 -8486 
5104 7624 8463 
-4418 9697 8515 
-6416 -370 4264 
-974 -7410 -267 
1850 -9539 -7779 
7531 -370 -8349 
8628 2394 -6100 
8 4746 -2112 
-3220 2289 -987 
-75 7079 -7847 
6962 -6674 4737 
-2152 -3783 -4590 
2032 1978 1961 
-9288 6901 7456 
5190 -924 -3696 
2018 6801 8079 
4539 -9433 499 
8486 5243 5130 
611 8341 7595 
5162 -3678 9317 
4684 9355 6594 
-1857 -9388 -1926 
-6622 9233 -7481 
-7443 -3876 -948 
1539 4254 5068 
-2158 7845 -7061 
5547 1839 -2190 
-1064 8791 -4741 
2790 1619 2935 
-5356 -490 3380 
-6218 9301 -6008 
9111 -4023 -3692 
-7146 -2655 2809 
-9578 -4462 -4569 
-8169 -4215 6593 
-9481 7174 -9923 
-9206 -7610 8408 
7398 7902 6531 
2969 8014 7850 
2144 -9726 -835 
-2693 2107 143 
9431 3215 4817 
7697 6027 7553 
-3963 2643 2861 
-3834 -2039 4115 
-4205 -6399 6508 
62 2211 5385 
-7419 -563 -2588 
-6076 -4831 -6935 
478 -5326 9982 
5894 9666 -4485 
5182 -5428 -765 
6218 -9735 2961 
5752 -3496 6379 
-5714 5631 -6387 
-9643 6402 9919 
6145 2840 8160 
408 -4035 -6280 
-3174 3526 650 
-7720 9443 1452 
5750 7311 3867 
7524 1291 -5065 
3393 -3411 -6390 
1664 8733 7859 
9411 780 9031 
8510 2578 3040 
3036 -7809 -6012 
8549 1291 2153 
-2716 -7577 9976 
-2660 7562 -4173 
-7534 -703 -3408 
-6678 3431 -2926 
-6278 -5968 7218 
7929 5994 -7304 
66 -9903 -9038 
-7747 8475 1244 
6565 5528 -6558 
6616 9005 -6190 
4524 8942 8035 
-8971 225 9514 
-7428 6622 3367 
4361 -5277 -3957 
-5555 -7966 -4724 
6648 4823 1549 
-8295 -2325 2802 
-4461 3030 1677 
7381 -1271 1847 
-3990 575 268 
-2474 8795 -9568 
4203 -1586 -5597 
9599 -8016 1428 
-8001 -95 4253 
2247 -5231 3270 
5936 4146 1271 
-3564 -7645 -920 
7703 3982 -9885 
-2348 3145 1006 
-2960 6366 -7210 
-8078 -151 -3269 
-1438 2903 -6880 
6783 4427 9940 
4002 5489 -6900 
9902 -7253 6264 
3975 9258 -5648 
8179 -5929 -7928 
9775 6815 -922 
5473 4808 5342 
-5945 -6724 1321 
4630 9850 -586 
4123 -6801 9536 
-8064 3077 -4171 
-6866 3161 8582 
-6433 -9608 -3022 
6821 5247 6797 
-1875 4086 -1436 
758 478 1481 
-4931 -8449 5203 
-6248 4364 1443 
-5218 2445 5922 
4651 95 7274 
1369 -1150 7638 
5698 -9058 6342 
-4065 -9462 -6746 
7320 -7331 5388 
4413 -8044 6461 
-212 8396 9597 
-95 8480 -5015 
1418 398 -225 
8540 -2446 5919 
5741 -2498 8355 
5569 -6625 9367 
-2162 -731 2108 
-7364 1136 -8947 
7334 -8886 337 
-1146 6793 1340 
8425 -4259 -4414 
-7105 4867 7289 
366 6849 -5675 
6622 -6443 4568 
-8324 6411 8223 
-4653 -7396 9840 
6622 -2498 8926 
-7748 956 -1938 
40 -8561 -4777 
3561 -4992 -9952 
-3556 7888 9612 
-2775 -4622 6870 
-7923 5226 3976 
2487 2938 5481 
2193 8283 8883 
-3507 -4696 -9855 
-8336 9820 6962 
5871 -6103 7782 
7079 5653 -7150 
-2162 -2454 -7277 
-9612 5546 -4573 
718 -2261 8295 
796 6435 -235 
2209 2057 -7886 
4738 -7523 1680 
6679 3128 9711 
-7315 -2212 4796 
-7823 -2418 7973 
3509 -9228 5235 
-8505 5345 -947 
-2627 -681 -1836 
-1777 9636 453 
-5606 -8252 771 
-701 3065 4031 
9133 6137 -6950 
6003 7618 3421 
-4405 7956 7905 
-9923 -9495 2892 
4236 -4064 -9992 
1236 -1519 9651 
6949 5978 5963 
4799 8242 -6805 
1423 -2652 6903 
-3163 -7866 -2482 
4393 8818 -583 
-7812 -4951 -1827 
-6701 2653 -6508 
1280 -1095 -126 
1290 2595 8827 
-8385 2667 8331 
-6224 -7728 -8875 
-5078 -9132 8099 
9804 -9464 4747 
2547 1035 -9288 
-865 -9597 8831 
8514 9209 -836 
351 -8648 2710 
5460 -2685 -7116 
736 8599 2599 
-223 8567 -2006 
-4948 8914 501 
-9706 -9991 7383 
3717 7367 7893 
7567 4196 9529 
-2474 1118 -7186 
-6465 2346 295 
-357 1984 -7543 
4017 5103 -3076 
9075 -1964 3275 
-7348 3779 -1893 
-8189 6632 -660 
-7980 8786 7251 
8583 -82 -5052 
-1062 1035 97 
-8891 6034 4460 
-3092 -7248 -5279 
9857 -9264 6169 
-2104 -7961 7366 
-8562 6367 720 
4571 -3076 -8115 
-5791 2820 -2687 
-3785 4555 -9143 
5353 -2224 -1415 
8065 -1944 6098 
-7478 3177 -7873 
-4126 -3144 -375 
183 -9652 -3917 
-2006 3473 2619 
-3749 -2513 9482 
956 4402 7546 
-7987 3539 -9745 
3516 -647 3861 
-1944 2704 -8318 
8415 -3965 6382 
7601 8594 9456 
-9660 -1740 -7703 
-4090 23 2669 
-1018 3409 -6734 
7348 -7901 -7979 
4096 7317 -2914 
1900 8262 7629 
-5373 6485 -6696 
-7637 -9256 -1054 
7325 -2489 6173 
1918 863 -1308 
3971 -7909 -357 
610 2329 2160 
3736 -525 3203 
8792 -5054 3307 
4409 -4578 -7314 
-5807 -4886 -6081 
6690 -7626 -5713 
3142 -5289 -7887 
2713 -1339 -5883 
3182 701 -225 
5254 7957 3671 
2303 7274 -2296 
1388 -1581 2033 
7271 1316 -4706 
1068 5908 5085 
-2049 2240 -4490 
-9321 7271 -2646 
-4875 8265 5257 
305 -772 -2146 
912 9156 -2093 
-919 73 -2377 
2682 584 -8614 
-1021 -6091 -2111 
-8321 -2974 9 
1931 8407 -8048 
-3639 -8580 3923 
3824 -3225 3952 
9201 -5169 7237 
-217 4058 6461 
-1254 -8558 2448 
3229 -9760 -8471 
-9226 -2536 -3056 
3497 -7960 -9271 
8487 5873 -1338 
-1269 -8548 9323 
2984 4240 140 
7623 4727 -2758 
-520 4021 -406 
8026 -921 5340 
1744 2443 8871 
9782 -6714 -5154 
1390 7200 -6694 
1776 -8799 -5759 
-5666 3986 1345 
9446 6874 -2195 
6981 -2763 7719 
-5074 -3107 -8523 
3930 -660 -9732 
1199 8358 -9418 
-3237 2971 -9517 
3830 4529 -9358 
-7205 -7282 -1540 
-5397 -8654 8878 
-6630 8989 -7608 
-950 4063 5128 
-4112 -5299 2549 
-9487 -8984 -3651 
-7873 -7192 -3660 
-7503 -4696 2938 
-8400 -8528 2123 
5989 -4258 -8779 
-670 -843 1911 
3895 -7698 4761 
2991 -4620 -1136 
2235 5337 1323 
-5619 3669 8727 
-4216 -6206 -6474 
-4852 9772 9519 
9185 3574 5997 
-3847 6753 6747 
8126 3328 -5614 
-6103 -6087 -3917 
-9901 -1572 6141 
-8583 -9722 5696 
-101 -665 -9759 
5858 7271 6382 
-1567 5245 -6053 
8862 -671 -9298 
5909 7241 -5746 
8326 3083 3587 
-1528 793 -3406 
-3189 3672 -150 
-9788 7842 3639 
4955 -6726 4881 
8609 -4375 5589 
-3185 -9175 2378 
640 7112 9645 
-3389 -664 3175 
-3476 5066 328 
-2421 5958 8871 
-5119 -8536 -6811 
-7965 -769 -3505 
-6332 -7495 3611 
-3534 -3575 9457 
4985 -6163 8771 
4078 5949 9270 
161 4299 4843 
8658 8986 3167 
2849 8670 2706 
-3503 7956 -4533 
7302 -9214 -3303 
-2920 -3081 3094 
-3731 -3223 5091 
-435 -6918 -781 
-4873 8395 -7892 
9429 -8801 -6570 
-3988 -817 3255 
4791 -8234 2357 
6364 -784 7321 
2230 7538 7906 
1957 1025 -639 
-7805 -1068 3517 
3807 1876 -5120 
-4326 -4544 3903 
2466 1698 -3298 
-8407 2523 4817 
-1005 3336 221 
-8363 -8517 -1597 
7890 -3003 67 
-8208 -6068 7304 
-978 -6908 -460 
-3275 -2481 2839 
1313 -6813 6707 
3372 -9400 3070 
4596 6306 -8538 
-8237 2242 -4254 
-2690 3905 5129 
-3040 787 396 
8179 5882 -3538 
-4010 8553 -5281 
-5190 -5930 4801 
9812 1582 9502 
-6501 9849 -3358 
977 -9043 -5315 
6845 -3058 613 
-7560 2638 223 
145 -7928 -1349 
-4950 -6115 -2056 
9959 -1247 696 
5836 2180 -1812 
-5362 4640 780 
-6831 -4200 -3840 
9786 -3914 4037 
5290 3061 -9638 
-8327 -9288 -38 
6500 6561 -1328 
6601 3809 -4583 
1253 1866 -5427 
-6229 -9356 -540 
-2855 -3055 -7897 
-2194 -4953 769 
8653 -8466 -3751 
2674 6882 7881 
-7715 3682 2736 
6440 4850 -9439 
-2742 6453 5342 
3538 -6365 -5264 
7409 -3822 616 
-2710 3471 7316 
1574 391 7645 
346 8443 7586 
9402 8018 -7559 
-5786 -9093 9305 
2634 7182 3551 
-91 -8987 -1431 
8433 294 -5913 
8366 -3119 -4760 
-5039 -5406 2091 
1241 -251 4388 
-8199 -3402 -5289 
-1199 -5036 8217 
-7959 6984 1334 
-699 -2346 3248 
5752 3940 6413 
-646 -9123 -9080 
8814 4434 6946 
2631 -3456 5778 
6164 5623 -6749 
1269 8581 6676 
4540 -4396 7301 
-1540 2912 -5613 
-4016 6514 3511 
9018 -7005 -6251 
-5169 -6372 -2382 
3769 603 -709 
-510 -1394 -9698 
1269 -6515 2920 
6871 8346 7752 
-1851 9019 -7978 
820 1932 -3631 
-278 -5943 -8109 
-2420 -3015 4533 
-5250 9381 -8244 
-706 4638 515 
9114 -2865 5505 
1492 -6977 8588 
1606 -760 -5443 
6397 -7556 -7457 
981 6154 -5831 
-4366 3460 1712 
-1833 3711 5541 
-999 -205 5061 
-3327 9251 -1979 
3783 -6688 2941 
-8620 -4735 5907 
-8435 7554 4081 
9960 -736 9562 
-279 9567 5860 
-9566 -2732 6230 
9793 8381 -5753 
-7646 -2738 -3242 
-4008 -6941 -4117 
-6224 -4903 -9881 
-4352 916 3943 
-6194 -9816 -1122 
-9062 4175 -4942 
-9666 -19 7421 
-3383 471 -8018 
1730 -430 257 
-3421 9909 -9062 
5793 2863 -9028 
-5183 -188 3508 
-44 3013 8463 
-8528 -1324 -3599 
-6406 -9368 2570 
2899 3872 4967 
4159 2054 4979 
1766 5776 5059 
7133 -1363 5222 
-4912 4781 3437 
-9550 -7500 5493 
5881 8424 758 
-2523 7687 3973 
-6932 -4522 8374 
525 -1697 3205 
-6140 8561 4058 
-6880 -7182 7612 
3135 -4261 8929 
8784 9754 7340 
5652 9192 -1169 
9294 5167 4207 
-1898 1346 1290 
-5858 3617 8868 
9693 9466 -1449 
-3827 5942 2437 
-8954 7742 3880 
-6844 8840 -2819 
-3948 -751 411 
-5690 556 -7125 
-2336 9496 1030 
-796 -2731 4296 
3447 1948 5033 
5131 -9751 7416 
-1901 -7828 -3660 
-3916 6355 8628 
7054 3134 -1296 
5260 983 6135 
-6470 -6293 -8392 
-3357 3587 -8807 
2274 -7457 -6033 
-2407 -1866 -1604 
8166 -2670 -3375 
9228 -6587 5991 
-461 -8307 5424 
1129 -9694 2083 
3649 5788 -2351 
8587 -8329 6796 
7687 -4575 -3031 
6939 8691 -4448 
5911 262 -6682 
-6855 -1815 -7473 
214 -3798 9049 
9922 -9906 4189 
5557 5893 -1363 
5656 -2207 582 
5373 3647 -4934 
6670 -4663 -219 
5426 6419 -6909 
-723 5909 -313 
7369 -1288 -5454 
2848 -5686 -2111 
-3761 -2644 6438 
-3226 -7395 3695 
2651 -4076 8018 
8781 1617 7377 
-7142 -6514 -2122 
4914 -6522 -2128 
1142 -3043 -2450 
-7871 -8768 4803 
-7052 -7275 -3578 
-6151 -7905 7744 
-145 2460 4654 
-9270 8555 -5811 
-1792 -1074 -5961 
-3577 -6767 7220 
-8898 2782 3149 
-7553 4953 -2598 
-447 4216 2562 
-2997 -9273 8878 
9840 216 -6871 
9019 -3468 5516 
9207 -6096 -9888 
-5745 5759 9291 
-9607 -2016 -4953 
-2474 -5584 -1661 
-7938 -6376 -5823 
-2325 6451 5491 
-7114 -2371 -4577 
1484 -2891 -867 
1888 5655 3132 
1565 5092 8961 
9981 6963 -7807 
-1519 9074 -340 
1516 -8460 -3643 
3101 2182 -3851 
-5392 -9753 -8301 
-2627 -1835 -6747 
-4282 -6753 -9009 
3483 3849 3032 
7879 -1469 5194 
6072 -4856 5797 
8022 -9272 3459 
4285 -7117 -3089 
9024 -6254 6140 
-1660 1735 6227 
-9938 4792 1558 
5257 -7840 345 
1359 -7753 -4257 
-5456 -6096 1883 
-4344 -1923 -1491 
-2838 1330 4165 
4274 -627 8736 
-7393 -1371 9132 
8644 -4900 -4074 
9660 -4905 -7971 
-4556 2149 -5985 
-2367 7839 -8805 
5301 -2294 -843 
483 -2130 -3680 
