10000 3
1209 4075 7785 
7290 2961 -585 
-8048 -3070 -6658 
-812 -8080 293 
3456 -7374 -7772 
-271 -6196 -4947 
6899 4789 4173 
-7835 -3549 -8188 
8150 746 -2396 
-7861 5157 9559 
792 -2496 8626 
6018 -5447 1180 
-8250 -128 -9440 
-8084 7047 -7507 
-6793 9641 3291 
7259 9404 -9168 
-5746 3353 -7265 
7293 8131 -4472 
6653 9759 3608 
3224 3611 -1254 
4065 275 -7662 
4524 -3674 -1405 
-3283 -3077 7071 
-6232 4517 -3521 
-4856 -2027 218 
-7141 2946 3498 
8700 -2439 -3617 
-480 -8896 8284 
8964 3833 -9820 
7829 6821 3426 
3962 9395 8039 
1188 -3954 -2154 
4435 -423 -2614 
2144 -2321 5528 
2687 -9902 855 
2734 3990 5709 
-2888 -1439 -7431 
654 3957 -1741 
3375 7341 -5768 
5070 6948 5953 
-3653 -4729 -506 
2598 6305 -7256 
-4960 233 5373 
3564 1907 -2517 
-7049 2121 -256 
-3211 -9889 -9433 
-4908 -2995 5876 
1787 3716 921 
-3797 -8435 -7748 
2240 -8192 -1338 
-3788 -7003 7646 
-5774 3856 -6293 
-5714 -7458 -9000 
242 -1800 7178 
3517 4373 -9961 
2174 6994 -7692 
7819 6430 -7209 
7820 -6226 -1126 
81 3479 -5106 
-6130 -3898 266 
-2241 8667 8152 
8806 6567 -3150 
-9917 7277 -9983 
2139 7971 -6324 
-6996 -9260 -3043 
8951 845 3495 
-1441 -3655 -2669 
-6820 -9329 -9780 
-977 5906 399 
-4984 4631 -9979 
-3730 5039 290 
7471 -9234 9902 
635 800 -1119 
6640 -3229 3353 
-6833 4294 -3042 
-5261 -3974 -5241 
-2908 -2014 -5319 
9160 5969 -9351 
-7518 -3228 4521 
8631 -7383 1435 
2923 1459 8017 
-4487 -8509 3932 
8303 -6442 6360 
-4416 -8380 4587 
-8826 8739 3036 
-6354 6393 2496 
5302 -1313 -4985 
-8843 810 -320 
-3728 6600 4144 
195 -9795 9619 
6390 -7070 2372 
-311 -5452 2893 
9371 359 -4407 
2710 4961 9204 
9800 -7920 1627 
212 8197 -9215 
325 -902 1388 
6789 -5855 -7577 
8600 7712 506 
-7814 -100 -3748 
2598 220 1076 
5707 -4509 -798 
-7412 -8444 -9065 
5231 -2216 3861 
5177 9784 -5721 
-1071 3299 9411 
-5345 9659 -985 
2502 4357 358 
4340 6348 -1713 
832 -4958 -893 
3405 -3693 -5546 
-5152 3 -1405 
5179 8980 9925 
7632 7359 8639 
-5517 -1351 5280 
-8604 6720 9481 
-6010 2664 2966 
-4347 3816 -1134 
-9144 1194 9139 
9476 7264 -9317 
-9141 9076 -8412 
-9558 9468 -666 
9967 9908 -5449 
-3472 -3191 -7332 
-5255 -5192 4134 
5077 -2529 -4084 
2621 8019 3909 
174 2564 8598 
7295 9899 3062 
111 -7534 -2897 
2304 -863 -2643 
1924 -3168 -7333 
-8331 2467 9931 
3042 4177 -2171 
-8752 3804 6748 
3703 -9458 6764 
8871 -5101 -1522 
6418 -4316 -4027 
-406 -3558 8043 
-4449 -225 3160 
6271 -2002 -4815 
-8356 6907 1497 
-903 -9804 -5446 
5225 7647 9678 
-5917 -5598 -4512 
-4750 -5590 1756 
5360 740 353 
-8751 6483 4900 
-8346 -7503 -1128 
-8684 -832 1440 
752 4944 -2987 
6181 7207 7724 
-7781 -9425 235 
-9869 -1950 4458 
-2995 5213 2694 
1627 4382 6358 
-8973 -3922 -2177 
-4762 -2218 -7106 
1945 5852 -1921 
-7330 -6705 -8955 
159 854 -5362 
-7110 4187 8535 
368 -7994 3453 
-2136 -9639 -5194 
7144 -8591 -2361 
9342 9599 -5697 
5523 -6713 7602 
7092 -7907 -9584 
376 1700 -5002 
2898 4597 6338 
-2465 8308 6009 
6685 -4051 -5854 
-652 -8304 -8850 
-6202 7039 6987 
7662 -2166 -9914 
-1794 6657 376 
-3229 -4043 -6782 
8511 -3316 -3844 
9760 -3497 4180 
-4925 7771 222 
1358 7959 -4760 
-4317 -6551 -9132 
9386 6054 3680 
383 9992 -6876 
-3419 -4253 -5885 
-7394 707 8870 
-5330 -8531 9524 
-1299 -1614 5662 
2896 8676 -1306 
-9943 -4090 -4270 
-9232 3440 -6726 
-7473 5221 8514 
-7603 -7217 -1475 
4100 -3657 -2024 
-5974 -2237 -3420 
-6306 -6834 1733 
9209 -7542 -8215 
6934 1521 -5929 
6970 -6926 1675 
9380 7055 4591 
8694 -3658 -5849 
5748 -9461 -9050 
168 6101 -7340 
1260 -1728 -2999 
2641 -9797 9391 
-3285 -6428 2287 
-2793 -1713 4775 
5634 4301 -8346 
8633 -6681 9202 
-3705 -6845 -5570 
-4656 -819 9602 
-3288 3807 5732 
-5987 -4071 1608 
9433 2156 105 
7402 5432 8753 
-7153 3709 -80 
1043 -1622 -9521 
-6084 -3222 -2399 
-1193 -7839 2140 
3628 9960 -9772 
5454 6402 -2440 
-7811 -7693 8534 
-3045 -9126 -6611 
5569 9924 4750 
1428 2766 5437 
-420 -586 4934 
-4016 9002 2216 
7458 -812 -9387 
3742 -946 2321 
-5428 6003 -6442 
5108 815 1227 
-492 -6423 -6616 
-2603 -8012 -5908 
5239 522 9148 
7287 -617 -4706 
1101 -3322 1578 
7324 -4950 -719 
9988 -6480 6512 
-850 -9463 9379 
-452 -8484 -2570 
4835 -8308 2239 
-1649 -4712 -3619 
8184 8221 -9450 
8985 1964 -9733 
-4093 -6316 9661 
5686 -5830 3308 
-7774 3430 432 
-6406 843 -5835 
-5524 -8813 9625 
-5233 8411 -5320 
8488 7095 7145 
-6761 7577 -9587 
-5467 -1231 -3415 
-6884 -3374 6422 
-7454 -7652 743 
7308 7116 -1756 
-6423 -2156 -15 
9462 9234 -1073 
7903 2379 -6042 
3333 1444 6393 
-377 -7849 7124 
-5353 -2235 7927 
-5602 -1056 -2501 
8179 -1827 -3746 
33 -506 -3542 
7073 8358 2861 
-7140 -6485 7795 
-3385 7799 4505 
-5881 8341 398 
8820 8245 1734 
-4047 -6305 3372 
2329 6644 -9121 
-7099 -8708 9705 
-2349 4299 -4349 
6772 5853 -1020 
-2468 -4748 -8101 
-3059 -3036 -3480 
-9144 -1377 -6226 
-2894 -1904 8292 
7399 -6521 -8689 
2942 1912 8041 
2408 -6667 -2264 
4395 3533 4434 
-2849 2692 -9152 
3599 -3872 3961 
-5909 -9010 -1128 
-9934 9205 -8379 
2372 6751 -2464 
7267 -4888 -3039 
-7127 3195 9245 
8947 8772 4263 
-3238 -4238 7438 
40 -1126 -5979 
732 -7286 -7955 
5348 -643 -3790 
255 -2998 4940 
-3269 -747 2995 
-6928 3087 9885 
7706 -8294 -8943 
1831 5467 -2876 
-3596 1479 -5844 
-3956 7509 -6759 
4631 7084 -3172 
-3041 9160 -8803 
-5584 -4802 -2610 
8349 3490 -4846 
459 2621 -4084 
4490 -7443 2079 
1496 1522 2095 
-658 1341 -3555 
8566 9269 4288 
-850 8238 -1340 
9849 6794 -7649 
5036 1316 -4300 
1057 7190 4950 
3270 -8852 1407 
-3484 -3966 -688 
5047 -3072 7343 
5044 8620 1736 
-2038 -9285 -3572 
3106 -5371 -7379 
-4343 9036 -1948 
6766 -5469 2480 
8929 -2087 -7068 
7029 -2907 -2156 
4728 -7871 -1488 
-4823 -6674 2126 
-7819 4309 -5157 
7443 1393 -4326 
6252 3933 -9362 
-7213 -8691 8738 
8333 -108 6955 
-20 4502 2588 
3187 8394 9725 
1999 -8663 -3955 
-3524 7526 8107 
1561 -1296 -5999 
4130 -1786 7010 
4060 2179 6534 
4427 6744 6354 
1064 3634 3653 
958 -9402 -632 
-140 -4365 -9610 
-1386 -9173 -82 
4931 731 -1518 
9033 -410 -7802 
8301 -6652 1002 
4983 5782 1058 
-4247 -8205 -9681 
7426 -2254 -5888 
2638 -427 1591 
9951 4742 -2991 
-7404 -960 6391 
-9038 -2997 7570 
1857 -3022 -4707 
-1500 -9422 -4235 
-7256 -5125 4143 
-3922 -2632 -1190 
7293 -8320 8390 
-2194 -476 7569 
-6945 -114 -7090 
929 7065 -4062 
9591 796 -3122 
5081 -7423 5769 
3583 3878 8693 
-484 -8293 -1104 
5152 -6473 3269 
-3015 -4047 -2478 
5705 8933 2559 
6491 5452 -3439 
-4682 -6349 -615 
-3719 2599 3002 
-3343 -1081 4398 
-3069 -7892 8934 
2499 -8191 5163 
4748 7915 30 
9444 -4450 -9372 
9076 -8777 -3859 
-423 5984 899 
5333 -1473 3674 
-882 9724 -2185 
9332 3405 770 
5978 1537 1884 
-6162 -5784 8399 
-8293 -6434 7135 
-8363 -3903 -3708 
1279 -5234 -453 
6937 -4367 7459 
3549 -8184 6219 
3024 -7765 -2977 
-4044 -1349 -8878 
-8447 -1547 -7684 
7837 -7341 4813 
-7349 -676 -5543 
-2425 5450 7533 
382 -4160 -7472 
-9097 -4482 -5710 
-7347 3463 2043 
-8567 8250 -9795 
-6426 1002 -4220 
-6185 8733 9812 
-5470 8308 1928 
9028 7166 -3032 
2688 8803 5028 
-9558 -2055 9622 
5569 1709 -5819 
-6932 1777 -4246 
-3005 -8813 1386 
-8688 9097 -6731 
-7874 2961 2255 
-6006 -2003 8973 
55 -1661 -5330 
-7184 3159 -1107 
8926 -2665 6227 
6294 -8749 -3916 
7385 -7911 3134 
-4214 7703 9577 
-8731 9686 -7699 
3072 8728 -5026 
-4577 6396 -9972 
979 -4167 -1114 
-2644 2708 -166 
-2005 -8422 8747 
9311 -6978 -5582 
7150 -924 2020 
714 1039 5657 
8074 -4542 -8887 
-656 6005 -7781 
7952 -9199 -5604 
6241 -7788 -5630 
-9606 -5862 -7237 
-7578 -1741 2290 
-9560 8185 2347 
9420 -400 4042 
6095 -5809 -5050 
2784 469 9988 
-8155 8547 -564 
-3810 -77 5763 
8173 -5410 -4197 
-7503 -972 6112 
7579 -3894 -7502 
-2333 3442 1815 
-6152 1763 -6580 
-2478 3050 -8995 
-3037 3924 -2020 
7990 8268 409 
3147 6603 -5486 
8160 8062 -5739 
-4492 2623 -4880 
-714 2792 -9099 
-9659 -9934 -1474 
-4039 425 -3590 
-9462 -3171 -8019 
4589 7982 -3253 
2464 7423 784 
1465 -7135 506 
2492 -1735 7117 
1214 1947 -427 
-4452 4954 2240 
-8224 -4015 -4279 
5574 -9372 1980 
-4624 7044 -969 
-6118 -4524 -6801 
-6305 225 6932 
4539 -2984 -498 
-4812 -1734 -7526 
-7628 -8370 -1001 
9140 9724 -1662 
8528 2408 -9060 
-3485 -9714 1399 
2186 -3235 6876 
9448 7780 -4397 
-2905 9095 7663 
7806 839 -1163 
2593 -5794 -9577 
-1807 5181 2632 
-4008 -1085 247 
1736 8717 -2008 
8051 4031 -7069 
-7661 -1718 9564 
-1597 370 -6897 
-8459 -5546 4049 
-5028 -9470 -54 
812 -8002 -3797 
-4641 4422 9869 
3276 3244 64 
5991 9866 1339 
9438 -4272 5316 
7291 2853 9351 
8369 -8857 8552 
-5904 -5363 -2010 
-2824 5491 -944 
-5787 6136 9262 
1595 8956 -8334 
-2905 -749 -7912 
7932 9120 6640 
-9331 5320 -911 
4099 -4722 5138 
-624 -8477 1944 
-9189 4180 3432 
5582 8852 1206 
3711 1691 2475 
-2956 7192 -879 
-5313 8374 -865 
1917 -8508 8521 
5370 2400 8648 
-4682 -9294 -5255 
1570 -7914 -2216 
-1081 -4212 1853 
8097 -6190 -4695 
-9232 -3768 6683 
-9807 -1297 -7484 
-8290 2679 -4302 
-88 2094 4404 
573 4808 4490 
-5865 -4632 6851 
-3952 2200 9489 
-1353 281 5230 
-6715 8230 8737 
4288 130 765 
-4712 2538 1959 
-8211 8168 137 
-8819 7980 -651 
-796 9932 -9784 
-2761 8701 -6540 
-1689 9635 7553 
-1772 8283 5658 
8980 -1333 6359 
-4450 6021 -1625 
4236 9573 -475 
4837 -2745 -8365 
2602 -3831 -6531 
4270 -1279 1812 
9451 -3645 -4182 
504 3436 -5781 
-5363 3471 -3356 
5606 9837 -8101 
-2778 -1435 -3242 
-7255 7726 6140 
-1098 8317 -2697 
5590 -2700 4462 
-6497 -9240 -4659 
-9436 2516 2839 
8952 6330 -6654 
-3309 5941 1369 
2593 3505 7212 
7674 -5314 2992 
-4441 9639 2624 
7192 2173 3039 
427 4400 -5839 
1154 -8399 8281 
-5284 8534 -4314 
-791 7445 8526 
2156 9292 -1334 
-9650 -8218 -9817 
9714 -4876 -8795 
-2737 3630 -9126 
-5954 714 -8215 
-7989 -3188 -9582 
-1225 -9379 -2318 
5853 -3721 -366 
5033 -5295 8209 
-4260 9517 8181 
-7878 -5618 -9869 
-6277 79 3022 
-6913 -33 5587 
4071 7183 -330 
-2874 3000 7260 
4437 -6398 7884 
-7631 4302 -5912 
4664 6591 -3953 
735 2305 -4655 
4638 -3073 5381 
-6960 3273 846 
7867 -8914 -6751 
-5794 -8027 3139 
-3248 -6879 -9948 
205 5721 3472 
-9680 -4065 7326 
83 -9705 2993 
-7431 6367 -8601 
9079 1566 -2172 
2631 -1481 -4811 
-7212 -5061 8518 
-7433 -235 292 
2320 2039 -238 
-3559 8564 8438 
6619 -6325 2618 
-9028 -6273 9955 
4412 120 -9690 
338 4510 1386 
-1814 -3723 -7128 
-1990 -3955 -2934 
-5840 -5174 2735 
8530 2822 -1033 
-4981 -4675 2018 
-9577 -9731 3951 
2772 5339 2919 
2181 9962 -4561 
9297 4635 -8818 
-1931 7711 -8687 
-9748 -8914 9573 
-9157 -1165 6227 
-7072 -1106 8517 
8673 3512 4805 
-1080 5230 -5597 
7409 -925 6821 
-9864 -7061 8819 
-2228 -5241 -5550 
-3675 3402 86 
9343 -2092 7452 
-9837 5435 7585 
2068 1961 -4011 
-4257 338 -4939 
-7808 -3397 9746 
-5803 -3010 7349 
4375 6877 -4990 
5996 -5783 8021 
8707 -6945 8227 
-7443 -7941 5397 
4799 4566 -9477 
-6529 -8087 -4533 
-1928 6006 7751 
5012 -7189 -9314 
8294 -8724 -87 
695 -1806 1695 
-8043 -3202 9198 
-5441 6269 -4397 
9058 4461 -8346 
7964 8053 4941 
-7070 -1572 -7986 
6876 -1385 -2729 
-5675 5743 -7749 
-6607 -8754 -9794 
-545 346 1436 
-6643 7153 -9504 
-2869 -3643 7987 
-6708 8101 -5661 
4042 5694 -6375 
-6313 -7935 2061 
3807 1605 -9728 
-4166 -759 -6880 
2602 -262 6322 
7917 9207 -4329 
-518 -5416 3952 
215 4619 -9720 
-1468 7425 -6951 
8331 2111 7662 
-3772 7352 3056 
-5051 4753 -6314 
5218 -1846 -7989 
1775 3068 5797 
2802 5286 1620 
6868 5983 6566 
2438 -8655 3725 
-6561 6587 -6555 
-6353 8832 9341 
-1053 2459 3720 
-3092 5337 -805 
-2633 -1431 -5818 
3489 7222 1344 
9144 -8744 7900 
-8250 245 -9569 
9071 -6632 -5140 
7016 -8625 -1333 
4761 2742 -1474 
3030 -3913 -240 
-4129 -622 -2271 
-1495 6225 -1279 
7619 -2605 -7215 
-3885 1633 -4130 
573 5058 -9558 
-205 -8225 -3094 
-8909 -1073 -3525 
-6599 -1256 3556 
-9572 4578 -3481 
1662 3045 -4946 
9044 3236 -9055 
2355 1322 3194 
1 6075 3453 
6461 -1782 5553 
2158 -1795 7494 
1590 -7606 5110 
-7674 5170 5873 
2547 5522 6085 
304 -7941 -5620 
2635 5351 -7804 
9264 7648 -9746 
-2090 1470 -356 
-7013 -620 -2043 
3703 -8863 4156 
9935 -3241 6166 
9374 -3579 9830 
149 -5223 -3200 
-5406 7630 -9373 
9009 5101 162 
-7473 7234 -1063 
8881 6254 -9153 
4484 8741 1994 
7142 775 6971 
8323 -4766 -3704 
2315 -9240 -9889 
7928 9046 3277 
-9795 5512 5485 
2268 2363 -4719 
7638 5033 -2236 
7029 605 -4726 
-6535 -6723 1096 
-1653 4681 3132 
1774 9379 -5699 
7451 -7398 418 
-2316 1878 -6936 
-8319 8447 8412 
-1858 -6821 -6671 
-4002 984 996 
-9088 -7888 -5171 
-7916 -3029 7657 
9047 -3599 6410 
1155 4567 -7446 
-7150 9309 -4871 
-5404 9916 8960 
2090 -2760 -7747 
2772 -5164 8650 
1707 7478 6066 
6168 1568 8167 
-4785 -1898 -1749 
-8428 -5217 -8500 
-2661 3109 -4942 
-8378 -4799 9298 
-7550 -3909 2238 
8223 -1403 7208 
-101 1630 7909 
-7674 4408 -9162 
-1819 -982 -5705 
4086 6268 -9923 
-2679 -4418 6046 
3752 4650 9025 
5752 109 4416 
1461 -9729 -8826 
-8512 6359 -9269 
-1298 -940 -372 
8856 8902 -297 
-2024 5351 900 
-9956 4163 1101 
-466 4708 -3912 
5201 -2994 9493 
-9546 3530 -77 
-4061 -2525 -3517 
1847 5805 -5382 
-4740 6063 -2556 
4375 -2777 675 
94 7820 714 
-9 2674 -885 
1283 -713 -1213 
-5261 -3769 1319 
-4455 -942 4892 
6398 -8433 -8301 
4648 2724 -1415 
-7292 -1510 9180 
6818 9555 9510 
-472 -809 -6729 
-679 -1085 583 
8625 4692 -9165 
9302 -5874 1366 
7365 -3947 -3894 
481 -6239 2750 
-8056 -9256 8600 
-6726 -6130 -8568 
3319 -1348 -3186 
-5919 -371 1197 
3463 4665 -2045 
6409 -6461 -5781 
3756 2561 -9587 
3169 -9879 -2352 
5201 4021 -9904 
354 6769 -160 
-7574 5048 -8031 
-2475 -3745 822 
445 5844 2994 
-5282 5636 -60 
586 -6446 7427 
777 -6300 -7646 
7151 2311 -9658 
-1182 2625 9375 
-3602 8802 6128 
-5614 5682 2670 
-7463 -1493 -9965 
7764 -42 -1405 
-3364 -4979 8651 
-9356 8844 8778 
7627 7035 -5682 
-1204 -9830 -4883 
2721 -5533 -9016 
-9181 -5606 -3290 
-607 736 5682 
6517 909 -1462 
-3189 3368 9799 
-454 -979 -9881 
-2604 -143 -8188 
8838 -8209 -3021 
9623 7778 9396 
4082 8909 -2464 
2585 -4469 1824 
-2761 -3674 -6495 
-362 -1361 -2753 
-1052 7529 1712 
3827 -8178 -3479 
4503 9387 8476 
-5341 8717 -290 
1974 2002 -1942 
6157 -9048 6881 
4562 -431 5425 
-4263 8397 -1673 
-4137 974 6307 
8270 -3118 2305 
8691 -7659 6641 
4738 -3899 5894 
-9727 5449 -3500 
-4340 -2889 8795 
9503 -3326 878 
5051 9730 -9883 
-891 424 -8801 
6424 8564 3756 
-6358 -2124 -5991 
6741 -948 2366 
4219 6929 6870 
473 982 1316 
876 -5696 7124 
-442 -6592 3671 
-8524 4259 9053 
6645 7412 -7047 
5236 2063 -6016 
8215 -3920 -5095 
-7167 -4359 3816 
9432 -7976 -7083 
-1157 -2825 -3257 
-6782 8302 7399 
-741 -3751 2460 
7101 7031 -3240 
-6631 -9410 -5946 
-5209 -2030 -6465 
-5672 -4576 2534 
1481 3291 -3644 
-9227 3308 5676 
-7361 9038 2934 
7232 -694 -2649 
3018 5486 -4778 
-8609 -1422 -195 
-1463 2975 9571 
-7346 -8974 -7594 
9112 -7085 9252 
-3965 -8005 9910 
-340 6550 -1207 
-574 1652 -2544 
-7679 -8525 -1874 
3074 -1302 -2139 
-7737 4478 6548 
7844 3304 7367 
-9680 3189 -4150 
-5924 9403 -7930 
7251 -891 -4025 
-5063 418 -6060 
-6598 2575 -7749 
-4757 -6567 8912 
7398 6995 -6772 
-4797 6054 4126 
1369 -800 9535 
7882 -2999 8865 
6508 -9014 4302 
-70 -4735 -2559 
9792 -7958 3126 
-1195 -6065 -6385 
-9167 -7420 8921 
8116 9031 -7718 
-9721 9615 -3062 
6564 7492 -7901 
-2299 8278 6955 
-9544 -5905 4865 
2792 3986 -369 
-8533 8305 9325 
1570 3770 8418 
8365 -8146 -6546 
-6490 7088 -1744 
4826 -1227 8647 
5720 -1223 5060 
-6071 4762 -2487 
-1558 -9655 2379 
2495 -3198 8377 
2711 -9941 -6522 
1383 -7938 9601 
-5142 -1213 -3614 
3626 -9604 2532 
1444 3240 -8718 
317 1700 4541 
-2979 -6616 6587 
-420 4578 5181 
-6354 -2615 8785 
9996 4251 1533 
-7468 -6436 -5878 
4266 3250 -7006 
-25 8495 -6010 
7775 3468 -451 
3105 -8843 8335 
-1832 -9303 4042 
3788 -9161 -1092 
1458 -3594 -6118 
-854 3802 3924 
386 -8651 -2966 
-4611 2262 -2709 
-9453 1976 -7036 
5948 -5251 -9822 
-9319 9561 -4782 
-8366 -3424 7679 
-4200 5585 1162 
-9974 -2699 -815 
-2670 36 -5674 
7546 1265 7634 
-3127 -4558 6713 
-5419 6620 -7873 
-6025 -6712 6619 
8784 -5394 -7525 
4487 1797 487 
1545 9914 -8814 
223 1305 4199 
-6081 -284 -4986 
8198 -4347 9987 
2406 66 6136 
8058 -4382 591 
-3841 -1750 9476 
6520 -6690 1213 
9109 -3895 -3111 
4568 -6354 -9687 
-914 -5235 7179 
656 7766 -1225 
6368 -9860 8672 
-5466 6151 -634 
-7900 -713 -923 
-1420 4328 -7165 
6732 3144 6278 
5911 4030 -7003 
7657 -4914 5241 
1514 8789 -2316 
-3262 9432 -9994 
7570 877 -5941 
8570 -3167 9310 
8693 2179 9124 
-3694 -9031 -5317 
-9906 -3756 -202 
5627 2419 4746 
4987 3733 1648 
-1622 -226 -9927 
-459 -9328 1055 
8216 298 -785 
-3758 -6443 7354 
5912 1189 -6748 
4198 7584 2029 
9821 4267 -1208 
-7006 -7514 8784 
-4112 3185 -6414 
-4034 -6873 8770 
-6889 -7677 3179 
1949 -5227 6622 
-2291 -4408 4273 
-8520 -2662 -6017 
-2821 -9502 8718 
-5657 -9963 -3659 
8534 -7842 1044 
566 7417 5280 
-3440 -6525 -501 
7918 -6587 132 
4875 2667 -6453 
-4923 -3140 7143 
-9519 8410 -2514 
-1588 -780 5716 
9258 -7708 1797 
7951 2707 -1975 
1307 -8528 -115 
-8196 -8755 -1383 
8398 -9916 -3113 
-9631 -8675 -5712 
-4319 7452 2648 
5500 630 5136 
-7587 5305 1369 
-1200 1286 -5557 
-3065 -2075 1297 
7767 7112 -2195 
-3724 4966 2842 
9656 7536 -118 
6054 6011 -6870 
-287 2757 -1860 
-9226 9465 -822 
-3229 -4210 -1993 
-5127 9088 8168 
-7810 -3946 -6552 
2921 7903 1250 
-1372 -9161 -1181 
5852 869 -6349 
3189 -4190 5173 
-3093 -5616 -7442 
363 8071 -2195 
-6280 -1493 3011 
2679 -1924 -4743 
-5966 9566 -4233 
-1698 -9496 2180 
-3066 2785 8407 
-1072 -3969 -2583 
-7046 -1511 356 
-6841 5766 -4635 
-6038 8011 1169 
-9611 2453 7417 
4215 6025 247 
-1141 4313 4516 
3947 6785 -3094 
-4639 -7763 -6029 
8687 -7318 -5357 
9683 -5262 -1214 
-6483 -9169 -3724 
-4407 -8224 4132 
4104 -2040 -8992 
8846 -4321 1471 
4536 -62 6171 
7896 -1065 8846 
-8478 5611 1979 
2404 1514 -3473 
-4765 -9584 1448 
1483 -6386 428 
6254 -224 -1657 
3905 -6880 5442 
550 7792 -5616 
3815 -4843 7764 
-2979 -7110 5862 
5595 -274 -9903 
8847 2485 5153 
776 9581 5773 
-8222 5197 -9722 
-8317 3735 4993 
-7979 3068 -6985 
-5031 9890 -5547 
-6384 3827 -7339 
7745 -5557 -2627 
2138 -2893 -4666 
-6163 982 1753 
-9783 -7857 -8385 
223 4134 -9441 
5256 9645 -7249 
634 9504 6750 
547 3176 5676 
-2613 -2626 7722 
-7564 7579 -3002 
5333 -370 2344 
2582 -4698 -7552 
-1590 -3505 -4318 
528 5650 -797 
-6273 -4378 -6852 
-1091 -5721 -7501 
9035 -4937 -1918 
1066 5654 -8857 
2726 7846 4443 
6713 2526 9345 
1436 -9472 -4118 
6985 -4375 -3037 
-7967 723 -6134 
-4839 -781 5929 
9968 2029 -7075 
8533 -3886 -6146 
659 -4736 326 
2216 2532 -4422 
6337 -779 3941 
-8179 595 -7393 
-7183 -7250 7672 
4231 2369 -2280 
9405 -8584 -3750 
9998 -525 -1319 
2377 4074 -8626 
547 -6860 -2863 
-6334 4984 5577 
-6830 -2145 -9214 
5369 1284 8521 
-5703 -900 4490 
-358 -541 2647 
-6404 -2675 7976 
-7868 -3747 -259 
2811 -2523 6818 
3304 -1703 -3235 
522 -2481 -1164 
-1813 -7439 -3907 
-3112 8461 7989 
4560 -6468 -3505 
8004 -5592 9703 
-1135 190 -7262 
2863 6535 8739 
2904 -3431 3740 
2399 3241 -2304 
8854 6791 5372 
-1984 -6258 5292 
668 5818 4656 
3270 3733 -5030 
6893 9736 3542 
-5477 1546 427 
5831 7010 4077 
7136 8214 -7968 
6442 -3307 -9601 
-1792 288 1673 
2120 -2094 7891 
-2360 9962 1313 
1545 -6312 4956 
-623 -8635 -5964 
-2754 -6029 4402 
7186 5564 2807 
9860 1120 2047 
1237 5494 -3492 
-7525 8004 7775 
-8003 9243 -4345 
-8588 -7356 -822 
3266 2645 8023 
4845 -1810 -1469 
5592 -1533 -8368 
7753 4596 -5562 
4373 1135 -169 
1213 -5667 -5436 
6275 -7304 1643 
-3784 2506 -7817 
-8315 9956 -9635 
-57 161 2676 
-7314 2647 6324 
-4493 -1176 -4274 
-6294 5766 5513 
-9183 -3514 -6814 
-9459 6947 -6147 
-4899 -2127 -8068 
893 -1353 1646 
2258 8448 4788 
-7430 -3066 -3836 
8412 2108 3504 
8053 3879 5235 
-1678 -4354 -9579 
4800 -8779 -8252 
-4750 186 2385 
-1601 -9461 8280 
5162 1818 4281 
-4135 6115 1037 
-6288 7094 9285 
-991 9875 7260 
6619 -7205 5221 
-1143 7679 -3765 
9904 -8139 -2116 
-241 -5176 -9030 
-9333 1613 4141 
1890 7783 -7554 
8653 -1259 -2271 
6845 883 -8649 
1349 -8348 9569 
1086 -1175 1608 
-122 -3649 -7015 
1926 9290 -6732 
4484 -1637 8071 
-74 -5193 -4909 
-8817 8779 3470 
8609 -6667 -5137 
4321 5110 -329 
1325 -6623 7342 
5129 -8116 3137 
-8712 9667 -7476 
-3108 9127 9039 
-1066 -7741 3723 
-9683 -9931 -6611 
7056 5658 5086 
-4646 1635 -6482 
2521 6846 4167 
8699 -282 5826 
-3610 7053 7728 
9820 -4194 -9720 
7458 -5692 1086 
-8614 4519 -6237 
-6763 2680 -5383 
9344 -8037 4722 
-5530 4050 368 
6605 7499 -3506 
-4487 2202 -8177 
6753 -5111 -4873 
-584 7802 3561 
-3362 -4947 -4598 
-1493 7925 1718 
6940 1443 4745 
980 9145 1748 
-614 -9136 8840 
-715 7347 2411 
4733 -8813 9703 
7059 1619 -4573 
3905 1048 -7203 
-6229 6119 4302 
3971 -6055 2650 
-3069 4222 -3707 
-4298 -6792 2475 
-8680 5067 1229 
-7650 -183 2727 
-4193 923 -8738 
2358 4253 4263 
2518 -5680 7472 
-2327 9510 -4333 
-2365 -4004 8733 
1826 -3748 -4991 
-3570 7622 8481 
-8732 6533 1388 
875 -9250 -2198 
8001 5955 -939 
8344 7094 -9244 
-4973 -3499 3939 
-8938 2153 3114 
7912 -2619 -3336 
4529 5398 -5188 
8934 -8458 -8253 
-3804 -9835 7035 
9009 -844 1957 
-4474 4068 2123 
1624 5662 9303 
-3120 1835 -6042 
4166 -5138 9640 
-7942 7029 -5507 
9436 -1074 5316 
-4891 -5616 -5140 
4381 -8868 -6561 
3215 -3058 -8156 
6689 2980 -5889 
1890 -3825 -8702 
5131 629 -9709 
-1900 5160 7419 
3338 -3915 6128 
-9449 4154 -9609 
6933 8805 2921 
-4837 -9803 5684 
5747 1082 741 
5342 6578 -8082 
-8668 8950 5018 
-2200 4533 -6242 
1519 -5566 -1705 
1804 -9522 3744 
8930 5130 9382 
4569 -1572 -5228 
8052 -7524 4777 
-3578 1092 -2494 
3877 636 -7269 
9472 8835 6051 
2599 7881 3576 
-5611 -7559 5099 
7568 -1933 -4312 
6282 4154 5315 
