150000 3
-1281 -3410 -2618 
-2020 -326 7044 
-6180 4396 -1683 
-4728 7157 -6637 
2592 -510 3426 
8746 -1328 6738 
-6531 8834 -5240 
6159 6393 6665 
2833 9544 -3384 
8161 -4818 5438 
8677 -3555 -8789 
9168 -3854 -4929 
-4112 -7488 -2128 
-5605 -3253 5040 
-4160 6255 7974 
-9042 7204 -2175 
6594 -5962 -6064 
4118 1980 -2276 
2908 -4826 3833 
2794 -320 5261 
-1981 2311 -3334 
5996 8104 -6947 
2118 -1934 2085 
-4337 46 3881 
1075 4256 -947 
4987 7931 7076 
3208 7514 3571 
312 -7876 -9253 
-8325 -6126 -7451 
-3607 4011 4626 
4086 2926 5201 
-5070 -8330 9831 
3469 2691 -206 
-6238 -2996 -6651 
-4380 3082 -9946 
-7788 3969 2801 
7532 8399 4848 
8936 -1017 -7014 
71 -2119 -9476 
-7732 -9285 -6071 
-2924 7213 -5534 
7687 437 7717 
1334 -513 -9884 
-1908 1840 6758 
8607 -6769 -5098 
8125 -7493 -9103 
-2944 7301 -762 
-22 -5127 -5893 
5171 3689 1270 
2216 7361 1419 
591 9638 -1335 
-8068 8512 -5383 
9473 -417 -993 
-9643 -8224 6308 
4784 -4456 -1087 
3863 -1701 -496 
339 -3899 8504 
-8813 5271 -2592 
681 933 2342 
-6538 -8825 4450 
266 -3555 4661 
-7398 2249 8309 
-7402 4271 5244 
-1710 7088 3197 
-1639 -5207 -2379 
8326 8573 -4062 
4712 3788 7800 
89 -7003 9273 
-6659 -1631 3714 
8468 -896 -7219 
-8803 -2556 7145 
4964 -7956 8655 
-9362 -8968 -3315 
-7902 5125 6515 
5332 9248 1610 
-8543 3929 -4816 
8175 8591 1304 
5427 -7309 -7070 
-7594 -6187 -9599 
9366 3813 -1291 
6176 1874 649 
-7322 -6630 -6163 
-3276 -3185 -1229 
-2489 -3137 -6619 
-932 6005 -6207 
6346 258 -9405 
5114 7864 -71 
3434 7849 310 
-4214 5132 5696 
9350 -2714 -3433 
9029 -1988 -4613 
-5920 7822 6211 
5406 6418 -4200 
1969 -5927 -7219 
-2158 -7814 -9155 
2358 -9384 -1844 
-9347 -5045 -5559 
-7713 -6084 1744 
9329 8008 8663 
-9628 -3424 9931 
9843 -9162 1287 
2447 -8440 679 
1880 7505 6282 
-991 -1640 -2593 
4716 -514 -5607 
5733 5257 -8420 
5395 8391 9457 
-7264 4525 -988 
7832 -1047 276 
8297 7691 3778 
-666 -2944 -1662 
6544 4790 4709 
-8022 1788 -8641 
1061 -9761 -7482 
-3295 3691 6676 
-1804 -5893 4953 
-8811 4210 2428 
2354 5378 8515 
-4426 2649 -2495 
3515 6049 -6217 
-6976 -7603 9660 
1454 6798 582 
513 -224 846 
-9263 -5455 4778 
-5604 -9728 1586 
918 -2682 -7134 
8741 -5671 -9239 
-809 -9705 -9412 
-7395 -1915 5031 
8030 9536 -2467 
-8520 -7651 -7461 
584 -4139 -9675 
5872 3568 9044 
-4098 -6616 8636 
889 4715 -7246 
2380 -7286 7104 
6208 -544 -5218 
-8550 -6580 -591 
-9426 3217 6499 
8263 9495 8059 
9042 6254 -5798 
-6253 -1241 2307 
-3403 -6344 7494 
-5403 -8778 -2237 
-3608 -7277 1178 
-2103 713 -9657 
-4676 2700 -9161 
-4753 -8512 4530 
-4655 -8122 7537 
5409 -5017 6146 
1313 -2062 5938 
7622 -5923 -5162 
-1455 -2158 -6236 
782 2715 3457 
3581 6366 7483 
5394 1288 9138 
6510 -6725 9600 
-4430 -8765 2326 
-4098 -1034 -8439 
7185 -2383 -957 
6810 -2831 -3887 
4649 -8882 -6090 
4359 2322 -397 
778 -571 6339 
8553 7265 -554 
-7055 8611 -1334 
2422 -2491 4347 
9149 5059 -8794 
9478 -5511 -4154 
1957 -4247 4158 
-9726 4992 -2486 
-9164 -3534 6575 
-5130 575 9104 
7102 9380 -1727 
1684 -2822 2878 
-2409 6926 -4167 
2127 9973 -5859 
-3754 2983 3316 
-2042 8323 -2963 
517 -3754 -1897 
7000 4555 -2925 
7465 -6140 712 
8621 -9227 -1462 
207 -2260 -2348 
-4192 6603 1187 
5305 -8068 6290 
7647 8995 4113 
8935 -3526 -460 
7574 -7205 -8045 
-4153 3614 -9639 
3155 -2250 9833 
-7791 9951 -2883 
-1846 -6578 -5590 
7837 2919 -8597 
-101 4000 -3114 
-4920 4079 -9189 
-3010 -4365 228 
-7827 -2415 4247 
6662 3911 -994 
39 -6710 6590 
-5360 -9822 4048 
7382 7711 7033 
-5778 4667 4274 
2374 -246 -2048 
8581 6116 9835 
7751 -6063 6456 
-2198 -5368 -4312 
-1164 3375 -6615 
1318 -9590 6695 
138 -1694 1747 
-6936 2800 9207 
86 9802 -4053 
1378 -8331 8712 
5264 1823 -1825 
-1185 2436 -6460 
-4078 2264 7187 
-2109 -7275 6413 
-1452 -3644 -8419 
6281 948 4127 
828 9229 2698 
-3655 3196 -3997 
1804 462 -6440 
8537 -697 -8786 
-7754 -120 2617 
-2667 4640 2516 
6313 7282 6059 
-6865 4675 -2551 
-7754 -5853 8833 
-7194 -8707 9285 
4433 -205 -3288 
-3197 9712 -1616 
-2614 -5318 -5436 
-6485 6322 -9953 
-2394 1647 5299 
-603 738 -3031 
-3945 8301 4166 
5889 -5228 -8505 
8379 -6314 -7145 
2537 -9089 -2929 
7320 7873 4476 
8223 1633 -837 
-6385 3151 -8061 
941 7545 6309 
-3187 5796 6165 
7855 2607 7903 
-9983 -2297 -7252 
-2968 -1460 -9696 
4897 791 -7133 
-2969 549 -1636 
3919 5230 2430 
-6614 -3450 7 
-2671 -3726 -2919 
7658 9819 1253 
726 -9355 -3471 
-6453 -1242 -9870 
-862 8205 7168 
9929 -4371 -6251 
-628 -6462 6748 
-9332 6673 5876 
-5384 4581 -8070 
-7580 6566 925 
9799 -4522 -1677 
6792 7973 -7733 
-3407 -1099 -1921 
9980 885 -8943 
-8843 -2078 7985 
745 -3971 2024 
-4047 -460 5911 
-1947 -6227 -8156 
-4004 2555 2627 
-1539 -5541 7766 
-239 9129 -6524 
6402 8610 2349 
-1445 4879 5103 
-9607 1196 451 
1421 4592 2515 
-9640 7838 -8425 
6550 -9381 -6966 
9035 9326 -1572 
1626 5476 6602 
5996 7161 -5219 
-9196 -2878 4176 
3519 3654 9617 
-5353 3083 -9731 
-580 -5983 -4978 
-8463 -8797 -2973 
1667 -603 -2247 
-8214 -9334 1592 
500 -8640 5049 
-646 2800 2986 
2649 9144 -3613 
-5815 -2162 4459 
2825 -8563 -8744 
462 -4172 1335 
112 -6482 -772 
7305 -3196 1514 
-8327 -5804 -7337 
4031 8951 6214 
8108 -3682 3308 
-8242 6077 -4615 
-3711 9583 4334 
6876 9199 9056 
2289 -4449 -7851 
-8635 3448 8079 
3136 -5519 -2192 
-3047 -3378 -4675 
-1193 2074 -90 
8371 6364 6974 
7881 52 6778 
-8827 839 -2950 
7865 -7380 5953 
-6329 -4140 -7265 
-1209 8638 1000 
-1444 -8690 6765 
-7570 -3809 2132 
-4934 -8607 -3832 
7224 -9235 -1277 
7279 8169 -4693 
1445 -5083 -9965 
9561 -2157 2161 
5863 -3870 1692 
-7042 2112 272 
2375 9981 -7715 
1515 3484 -5811 
-3189 -8652 1624 
-4839 -9032 7040 
-3364 8786 -6102 
-9430 5685 5640 
-8567 -1395 6258 
1820 -5352 -7850 
-4838 -1607 -3597 
8821 3184 7382 
1868 7678 9615 
-7109 8093 6847 
2266 -7777 -4486 
-4217 -19 8996 
-3590 -2405 -8492 
-8820 5941 -5372 
-9419 9999 -6339 
7555 9779 4352 
-2667 1733 -1567 
4505 -9000 1394 
-3300 4270 530 
5853 -4541 -7705 
9678 -3752 1504 
4284 5675 1225 
3253 -2326 -5565 
-645 9175 8714 
-8668 8834 -6453 
3399 1054 -6758 
482 -9141 2781 
-6820 3128 -3208 
-5728 1529 3193 
-8539 -5503 -5269 
7412 2778 -3889 
4431 -2293 -7783 
8533 188 -9200 
-6505 5381 7553 
7119 4241 1647 
-7348 266 -404 
-3242 -6953 -9573 
4646 7931 6633 
9008 -2541 6192 
-9690 3073 5733 
706 3794 -7579 
-231 -3674 -8777 
-7369 8037 -7594 
488 2324 6542 
1407 1026 8690 
1251 1715 9351 
4687 1718 -1878 
-5133 -504 7851 
2137 -3324 -3675 
4886 7741 6218 
-8836 -7419 5406 
-1674 7485 -5160 
6061 5640 -7477 
-6185 6930 5086 
-4347 -6021 -1764 
-5520 7753 9484 
2456 -8716 4151 
236 -1199 -573 
5300 5427 -6325 
376 9434 -5142 
-4995 -4481 3292 
-7918 2425 8935 
-1709 -7701 -7436 
-9154 4879 -1605 
-6551 2209 4776 
3393 -8709 2156 
9339 -5767 2236 
6804 6073 -1725 
36 3647 -2474 
-3706 1290 4533 
9729 -4023 3732 
-4360 7377 -3113 
-4460 -1212 2268 
-981 -5323 -2388 
1955 1012 5806 
4918 -9096 6263 
-1860 -7790 -8385 
3942 -8814 -9334 
7667 9167 -6124 
-5723 -6961 2414 
1312 5173 2471 
-6653 -3268 -8099 
979 -4750 -5625 
-7853 -5494 7324 
-8158 5424 -9960 
-2838 -8792 7017 
370 9237 7528 
8068 7992 -4414 
7482 -9057 7741 
-1330 6870 -8168 
2705 7881 1318 
-1452 -3284 -4701 
8673 -8441 6190 
719 3136 4595 
-3877 -6954 -6971 
-366 -1215 -5919 
-5834 1765 -3551 
-8683 -281 -3178 
-4520 3870 -6036 
-1585 2768 1849 
-330 9282 8617 
5989 6106 2953 
5405 1254 176 
605 1443 -8892 
-9985 -5597 4890 
4333 -4548 6597 
-3285 5227 -7301 
9813 5774 5315 
7942 8472 -9649 
-9776 7058 -2239 
915 -2244 -2331 
8649 6159 5260 
-9680 7449 -9040 
-9047 -2678 6007 
505 -8481 7865 
-3871 7069 8245 
-1317 605 4433 
-2126 -1434 6241 
-7317 -7823 1321 
-5123 -5214 -8596 
-6128 5215 -1016 
51 -3509 9237 
-9422 5900 -920 
2429 -1172 7994 
-9634 -8055 -3268 
4997 5915 -2379 
-2950 -7680 5948 
-2522 1921 -2010 
2357 -2759 7350 
-6511 4428 6528 
3363 -2248 7438 
-2778 355 5312 
8120 1593 2367 
9992 -7882 -8063 
7427 -1619 225 
811 -4123 4522 
-6319 -8805 -8529 
-3221 391 -716 
2201 -5270 -3790 
-9399 -1209 5768 
580 -9917 5069 
-6084 -8226 9281 
-3908 5190 -7843 
-4982 9083 6677 
3418 9336 -4033 
-1245 5409 -5630 
-7966 -9046 3823 
1432 -9083 5416 
5187 -8869 4978 
9157 6054 -8144 
-6957 2735 2056 
-5862 -3341 -8813 
-994 9433 -592 
-8282 238 6537 
2739 -758 -3893 
5431 5572 -3799 
-5629 3123 1055 
-4093 8982 4069 
-8699 6858 3575 
6607 1763 8410 
1644 1034 6129 
-5049 8537 -5529 
5323 -4800 7700 
8932 2040 -5821 
9461 6231 -5340 
-7484 -9344 -3348 
5196 -8081 -6244 
-4220 -9256 -8450 
-752 4971 587 
2504 4852 9624 
381 4964 4223 
-5316 -4086 7983 
4430 -4961 -8841 
6746 -176 -4593 
9803 -1956 -2777 
-2871 3533 -499 
5028 3981 47 
8714 2862 7306 
-2330 741 9028 
-8809 -6687 -8510 
963 8638 -22 
-2337 1216 6635 
-7112 7268 4639 
-8598 9021 8070 
5839 -6713 -7400 
-1052 5240 -908 
7949 9188 5982 
9583 -571 -1424 
-1149 8774 -5740 
7450 4979 -7045 
4528 691 3881 
-8201 -9757 -8420 
3441 6846 -8836 
2240 -1871 -24 
-275 -5216 2159 
-2124 8758 -8846 
1923 -244 8904 
-6724 3865 9391 
-9271 9301 3188 
-5505 -608 7928 
-6280 -5268 -1791 
5484 1315 8405 
-2028 -8276 7032 
-7040 8897 -6530 
5769 67 -821 
-9836 3854 -328 
-5518 7827 6391 
-1478 -2670 511 
-1097 4690 -1651 
3670 780 2704 
-9694 8679 1001 
-7960 -3348 -1744 
-6099 6145 -7356 
961 1458 -8432 
-3978 6053 8660 
-1941 5710 3753 
8014 -4888 9453 
7427 7814 7420 
-7844 2252 150 
-2070 -4140 7615 
5537 -1262 -3070 
5982 5749 -9276 
-4902 3037 -9217 
-9649 7024 52 
679 3332 2685 
-7699 -6887 298 
-1861 -3345 1375 
-206 -7370 1866 
-1596 -4649 -3692 
7554 -9704 -8910 
7428 5136 -3327 
310 -7521 -6241 
2958 2299 965 
-3077 9804 4415 
-8203 -5056 -999 
-3584 -7473 -764 
-4726 5005 2426 
-9642 -1 2468 
2521 8146 9347 
-6565 2852 -4197 
4349 -7772 -8894 
-4117 3306 -9641 
2363 -9779 4584 
2363 5486 -5743 
-7430 2400 5782 
-7444 -4964 -3087 
-5930 -1450 5451 
-1057 2491 -8423 
8190 -2776 2402 
2953 1891 5653 
2334 6467 767 
2987 -3228 -1747 
-4657 5475 -3347 
1013 -9399 8359 
9596 -4061 2874 
-2702 -9048 4976 
-8895 6270 -7811 
9792 8147 2812 
-529 -1470 8126 
-4423 8465 9589 
-1132 5855 -8968 
9234 7882 5468 
5600 3215 4736 
-4119 8972 7359 
-8482 -7448 6605 
8600 -2744 4881 
4715 9842 9447 
1903 6573 -7409 
-9 -2549 -6734 
8652 7070 4246 
5961 7969 9757 
7776 7823 6405 
-7873 5420 2999 
9352 7394 3668 
-2578 -3178 9723 
-152 -7724 8017 
-450 -5969 -812 
-8709 -9685 8128 
-1101 -4543 8552 
-3890 -6731 3526 
-6154 5957 -6442 
4658 -9502 4189 
-1082 9692 -8392 
4594 -2020 9389 
-7957 -7121 -4040 
2292 -1750 -8005 
-2919 -7357 8468 
5198 -6149 4854 
2461 2267 6468 
6546 -5712 -3436 
-5822 8417 -3276 
2832 1406 -6519 
7352 8334 8180 
-3000 2877 8171 
946 8929 -8831 
-8103 -3691 -778 
-779 7514 -14 
3702 628 4399 
2928 -1266 9021 
264 -6811 9975 
-3493 -4925 -7058 
308 4697 9116 
6873 -9960 -3640 
7689 1671 8864 
-7217 5334 1235 
-1427 -6637 7821 
-2648 3048 -9008 
-1781 -7215 1456 
-9272 -9923 139 
1342 2749 -8971 
-9100 -4467 -4619 
-3493 -5941 -1088 
3269 -9638 1933 
-911 3202 9413 
4555 6742 -5698 
2718 1061 6971 
4787 9675 7764 
4247 5474 -3594 
5810 3702 -370 
2137 -5903 -4813 
8293 3359 -6904 
906 3326 8166 
-5072 -3125 292 
-2458 -2253 -1707 
282 6710 1226 
1524 -2160 8221 
8466 -6545 3274 
8786 2858 -6360 
-8795 -5702 5191 
-2363 -4637 -2681 
-6946 7371 -5254 
9930 -4542 22 
244 4242 -6090 
5070 6559 8442 
7172 4626 -1691 
9887 5632 -4949 
-9137 5325 806 
-6606 6684 -2897 
-2024 -1623 6220 
2038 340 -7128 
-1920 3688 312 
-2853 -8846 5319 
-5527 -893 -8763 
-3230 -6805 -708 
-7260 1118 1924 
9197 -707 -2820 
-8744 -1542 5967 
-8149 -9360 703 
-8192 6498 -7263 
2896 -1197 3822 
3047 9605 551 
-7177 -6050 -7147 
2454 -4898 -1215 
8633 -4382 -735 
-3376 -8333 994 
-170 -5004 -6953 
-851 -3314 -8275 
-8575 1603 2797 
7593 4713 3613 
-5411 -6431 3984 
1554 2945 -478 
1642 504 3345 
4759 4617 75 
-3338 2250 -8537 
2099 -2191 4686 
5653 3992 -240 
2871 -5771 -9012 
-2968 -717 -8539 
-6048 1673 -7136 
-1658 -3966 110 
9428 -854 -7840 
-6510 9517 3844 
755 6212 -8799 
1610 3413 -831 
8970 -6669 714 
-1434 -736 -9321 
-8388 7374 8395 
7934 7197 9615 
-735 5579 -395 
-843 3350 -7565 
-1187 1007 7697 
603 110 191 
-9472 -2855 -4793 
-8928 -9663 -5547 
8086 -3223 1213 
-5192 -1774 1262 
7709 4692 481 
2253 -9477 -6715 
-3941 4289 662 
6932 -1872 4086 
-1145 -1647 8584 
-5597 -9923 5854 
-1523 7518 6069 
5361 8960 -6327 
-9114 727 520 
8781 3264 -4704 
2516 -2652 -5867 
2202 -4666 -6114 
-6754 -1644 -3134 
-5324 3020 -1333 
5608 8906 -9055 
1889 5667 8028 
-9838 -1514 657 
5528 4432 -4938 
-1771 -7621 2489 
7776 -3363 5379 
-6730 6625 6349 
8190 2088 -1886 
-9418 -4299 -2909 
2466 4328 2923 
-3266 -2551 1734 
5806 -4516 36 
8485 -2621 -3643 
-9470 -6782 -7026 
-781 -8833 1187 
-1369 5659 7834 
-8244 2437 3408 
-4120 6021 -2294 
3085 44 -468 
-4385 -1743 -676 
2665 -398 -5642 
-8143 4618 501 
7367 -7229 1979 
-2280 -9656 556 
7006 -4681 -1087 
-7893 1257 -7897 
-729 -6311 -8482 
-6992 6849 -2267 
-2489 -7322 6843 
3825 -872 2859 
6564 8031 -7521 
-7651 7899 -6342 
-2415 -5711 -5967 
-4004 2996 4906 
6054 444 -5353 
5668 1362 2317 
-4376 4471 -2871 
9910 -2643 1657 
6106 7662 7161 
4936 4585 -329 
2623 -2510 -7725 
8896 -2353 -9688 
2345 -9015 -7733 
-7940 -8044 -5935 
-8972 -5734 7352 
631 -9136 9662 
-9113 8082 -3048 
-5539 -8803 4993 
-6648 9160 5728 
-8292 9711 3492 
-1350 72 -5800 
6380 -9097 -707 
-8688 -1180 -6583 
8739 7189 5693 
5588 -2168 -6423 
-3526 -6821 -2786 
-6073 -2911 -6647 
-6285 -6315 -3521 
-6530 3352 3880 
8074 6720 -918 
7309 4641 9054 
9714 -6608 4626 
1413 3214 -8171 
9967 8778 7422 
-8188 5152 -4900 
-9131 6098 503 
9727 -7378 -2579 
-7287 5725 7080 
4504 4799 -1292 
-8807 -3359 -6059 
-8951 6028 -73 
-45 4048 9110 
-7059 4406 -2397 
-2114 8006 7587 
9955 -8788 -5160 
-852 -6355 4576 
5766 -765 -9826 
4013 -5075 4614 
-9217 6378 -9898 
-9858 -9889 -9523 
5405 -9710 -8186 
-4079 6319 -5776 
-9339 -8589 -1298 
-5321 -3686 2021 
8322 -7696 -8122 
6752 -9329 -9303 
3591 -5822 6509 
6937 4591 5272 
-5764 38 -1865 
-9623 2177 9659 
-1422 -339 1517 
9050 2960 -2511 
2735 1766 -2445 
-8220 9016 5117 
-2608 164 -9807 
-1846 9701 9634 
8080 8287 7375 
9874 -8464 -3310 
6250 4415 -1394 
9482 -6479 -2461 
-2499 -5043 -5343 
3606 1748 -3078 
-2201 4835 -445 
-6247 6613 -8927 
-1497 4473 -4310 
1638 -5015 -5852 
-1982 -3640 -2179 
9083 2823 -5343 
5046 -1394 3451 
895 8879 -471 
7236 6314 -2872 
-9227 7748 521 
-4355 3977 -1674 
-787 1323 -5963 
-1066 -6548 -6506 
7206 -3586 4450 
-4347 -8481 -9925 
7649 -8205 -9511 
-5975 9324 1374 
-192 -4861 5855 
-5750 -6169 325 
6883 -2328 2012 
-839 3113 5146 
6688 2230 3644 
8495 5196 5852 
1248 9968 -8008 
-1108 1295 -4497 
4853 -9661 8204 
5830 1404 98 
6377 9036 3657 
-8963 -5545 4480 
1278 2806 7199 
8159 4170 -8266 
9022 4974 -8354 
6615 309 7680 
7858 -8298 -6277 
9915 -6372 7694 
9765 1144 -7377 
4502 -2020 -5345 
255 5496 -9687 
9608 -400 9722 
8374 -2683 -8993 
-8023 4341 47 
-6714 -2472 -7333 
-3327 -9981 3064 
7958 -6758 6581 
-6406 -5096 -9596 
-9977 -95 -1652 
4242 4513 -5293 
7881 1592 -3435 
-4613 8911 -3801 
7650 1214 2182 
-2152 2846 -4262 
5150 -5132 -1212 
5184 4380 -9873 
-97 -5848 7419 
-318 -9335 6738 
4898 -6912 -3896 
3475 -1876 890 
-8998 4750 -9186 
-6071 -1233 8796 
-9987 -2511 2394 
-4541 2662 -454 
5698 -6896 -1401 
-7348 -621 -685 
-1976 -172 8196 
-8233 -7654 3432 
3674 6542 -5945 
5889 7929 -6008 
3638 -3411 3594 
-8359 -9512 4746 
5783 -5218 8649 
-5572 -6805 -3023 
-4245 3183 -6775 
-7427 -7435 -9806 
-131 -5186 7451 
-8255 7898 6597 
-5696 4841 3082 
9605 -1224 -8195 
845 -5725 8365 
4242 4121 -5775 
-3567 4781 8683 
5767 -6511 5683 
3446 8989 8178 
2760 -232 6271 
9542 8159 5892 
-6621 84 1354 
-6126 -8014 -9049 
696 2848 -3342 
9198 -9890 7911 
-6331 567 2847 
5738 -5583 4721 
4982 -7096 1763 
1556 -411 -3099 
-4828 -5547 8174 
-5876 2425 2067 
-2791 -7044 4083 
8216 4243 -3319 
-9003 2730 -6967 
-7298 -1812 3726 
-8807 7146 -7129 
-3680 2330 3406 
-2660 -2917 2549 
-1529 5618 7190 
-226 4458 94 
2948 2112 7269 
763 5981 5411 
-7758 -2604 3121 
7789 9862 -731 
-9921 -1611 -5616 
2186 -7515 -1727 
-3964 -8425 215 
-3040 -5257 5521 
6575 -1185 2870 
-3188 8112 -2952 
8556 7439 -1174 
-1452 9295 9853 
-9237 -7053 7863 
-5644 6265 3429 
-6068 -7084 7829 
-1577 -7009 -9971 
-5192 385 9902 
-9009 -4141 -4702 
-4961 -8834 -963 
2136 -2651 -5728 
1180 8102 5162 
3374 455 -5339 
6756 -6038 -7007 
-5115 7522 -3398 
-1634 -8861 -8528 
2866 -6583 6788 
372 -1262 -8604 
9263 -2519 7990 
836 -3542 4236 
4728 -3676 -9054 
5686 5630 -1946 
2528 -8155 -7335 
1717 3789 9808 
-7682 9947 -1580 
-7451 -4045 745 
-2277 -6321 -4390 
6908 5926 -939 
-2144 -3541 3810 
-7755 -9498 -8804 
-5226 4006 -4464 
7757 -101 7844 
313 7377 9299 
-9114 -7533 -4831 
6827 5096 6630 
-1138 -6148 6426 
-1780 9927 -9226 
-9432 -975 2096 
3143 -7202 2696 
7373 -2065 6817 
4315 4684 5595 
5710 5497 -5311 
-3717 2753 -2984 
-8625 -4244 9269 
-9345 1708 4216 
1099 -1313 1815 
-7833 683 8174 
-8493 -5391 -3409 
-2865 -1077 -312 
231 -4079 -2473 
-7806 -6863 -6805 
-7480 2894 9325 
2092 -9776 -9612 
-2060 -7731 -1836 
9673 4604 2999 
-1285 -5658 8579 
7426 -2693 -584 
9020 -4041 -5572 
6617 -4684 2473 
-9188 5870 1215 
3699 -7797 -9052 
-9166 3114 -4775 
-4446 7047 -4665 
8489 9121 -3872 
5653 2195 -7508 
3761 -7213 -9237 
207 -5260 9671 
-8244 497 108 
2567 8263 -6820 
8436 -9927 2442 
-9500 975 -1455 
3201 -9051 5128 
-1916 7575 7886 
-8908 -1572 -6983 
-1090 5809 507 
4019 -6376 -3054 
6917 -4176 -5501 
8186 2253 -8938 
5482 -5108 -6478 
9655 6438 1486 
-6663 -2104 4895 
-4741 -6584 -5572 
-7197 -9792 -9004 
4074 -6971 5284 
-1453 4693 4125 
5788 -1698 4875 
1650 -4758 2045 
4567 4830 -5711 
997 -5774 9756 
1528 8140 6362 
-442 9433 -7230 
7684 -404 -7263 
-6230 -8369 -1404 
-6929 -3672 -2920 
2774 -7314 -7854 
8186 6169 -6829 
7111 -6200 8758 
901 9541 -2280 
-3764 9992 6071 
-8655 3722 3916 
-6917 6873 -7739 
2087 9438 -8572 
-6519 -5959 5430 
2450 -5363 -8321 
-9575 -4438 -9505 
-2672 8982 5468 
-7804 -5133 1601 
-6040 1847 8108 
7582 -827 -5464 
-337 -377 -4555 
-6857 5953 -925 
-1787 -9257 9707 
-6291 -1201 6944 
-6083 -2123 9708 
2865 -5980 7720 
-5396 -6277 9728 
3098 9359 -2434 
6446 -9718 9606 
-5485 3528 4089 
-9964 -4703 7870 
9503 4488 -3821 
5668 1983 1446 
-8813 -8720 5697 
8895 -8678 -6508 
2589 -9952 4882 
1099 -2638 6374 
6012 1495 -27 
-406 -1455 1025 
-5262 -8486 -5142 
7362 -7776 -513 
-843 -1660 8346 
3704 -2887 9288 
106 -1149 1208 
-4035 6746 7775 
1346 1221 -7219 
8528 4763 6408 
-1330 -9231 -6976 
-942 4820 4437 
-5212 822 1920 
3143 648 -8481 
767 6823 -8953 
-3536 5688 6881 
2791 7651 -7602 
9374 -3555 1302 
1187 -8565 8132 
7974 2339 869 
-8407 4243 7585 
2300 8614 7277 
-3913 -4063 1987 
7707 -2055 -4390 
-8579 -2239 6652 
6221 3605 -5889 
-1860 -4602 -8875 
2816 8002 -8533 
-21 7409 661 
8430 -1271 685 
2225 -5105 4581 
3875 2871 2636 
2342 8040 -7538 
-320 6717 3825 
6328 1185 -7840 
-6830 6058 -1417 
4982 -2475 5288 
-6878 6672 -2701 
1564 9856 1455 
-2097 -7849 -5045 
7955 9249 -4406 
7663 7077 -3634 
-3154 5663 6724 
3533 9686 6261 
2327 -6964 4634 
6731 -1729 -6874 
-5252 816 1266 
-8624 -1261 8706 
9453 577 1661 
-4418 -9270 -8705 
-904 -3231 9667 
1878 5869 2521 
2414 -5204 3281 
2367 -4947 -4198 
-905 1316 -7623 
-7470 1966 -963 
-4123 3015 -9160 
1877 9123 4037 
-3357 8456 2893 
2010 -8688 1025 
-6990 -9386 3817 
7067 8156 -2885 
-6924 -3344 138 
-8951 -2048 -8078 
-2657 8563 8413 
6587 1695 5240 
5483 -9395 -3114 
-633 -6083 4249 
-7202 3639 -9980 
9998 -5010 9573 
-4253 9343 -7603 
8981 -3328 -5935 
8902 -6685 -8323 
9171 -6831 7115 
7922 -6861 -9977 
9842 -9237 2338 
-4257 -9644 -4269 
7455 5375 6639 
-8716 -175 -2346 
-5674 -9128 -3781 
6420 -6789 580 
2813 5935 -7049 
-284 520 -3267 
-6990 931 -5228 
1990 -669 -8044 
-2338 -4009 2377 
2093 -9255 6022 
-9111 5894 3841 
2783 -5468 5012 
8351 -9528 -6446 
5423 -815 1512 
2227 -13 -9343 
9346 -1125 3261 
9897 7162 -8847 
-3446 7803 5385 
423 9138 2147 
-3034 892 -9441 
-3608 7397 6696 
1942 756 8255 
362 8839 -9066 
-4520 -4377 -5219 
5271 -8925 7694 
-4251 5302 -2022 
6340 -8101 -447 
5694 4728 -8264 
5037 -274 -3877 
3226 93 333 
-292 -2025 -6291 
1666 6589 2499 
3818 1095 -7070 
6184 3976 1228 
-3559 -1721 -9964 
-6057 -1212 -9167 
2217 -8800 -7698 
-9702 8289 -337 
6121 1068 7860 
5302 -3345 563 
9411 5389 6364 
-7331 9117 -8677 
-496 4139 -8238 
5027 -5291 -7402 
9943 3380 -2547 
-6862 5381 2900 
3689 -4340 7439 
-975 5037 4823 
9269 -9080 1794 
-9411 4909 -8407 
-7184 -8920 7628 
5903 1473 -5635 
-9037 6260 5104 
-5015 7792 6244 
270 7656 -8559 
-4019 1581 -9380 
-3428 203 2287 
-4788 9425 2341 
6359 -5110 -3794 
-8610 2824 -1891 
4956 -3463 -9475 
6650 7655 1718 
681 -9862 -1565 
7525 4350 -2394 
9751 -769 5978 
2348 8976 8847 
-425 -8963 7551 
-1309 3334 -582 
-8772 -3733 3941 
-7475 4337 -9009 
61 -4097 -2817 
116 -3464 -3456 
4297 -1999 -2896 
7940 -6560 -9171 
-4224 5123 -508 
4563 7495 -6380 
-9706 5355 -1321 
-6190 2323 4491 
2838 -7249 9475 
-7720 -8838 5798 
-455 -9312 8419 
-5926 -799 -299 
6858 1655 7207 
5048 -1018 4194 
9091 1293 -2860 
5657 5456 -3259 
-4824 6412 -8895 
-6439 -161 -7216 
3652 -2243 3068 
1215 -7246 -6866 
8442 -6802 -1095 
-3120 7009 761 
-4780 -7718 -7016 
4962 3933 -1971 
-2163 -7364 2864 
-6481 -9029 -4387 
-8871 649 -9155 
7090 -9582 4910 
7572 7461 -1556 
-2014 -10000 -5672 
432 1728 -5879 
-9829 8308 1033 
697 -7098 -4015 
-3708 -6690 -580 
-9495 1962 -1979 
-6669 5574 -9083 
-5554 6477 -5986 
-2055 3294 -2844 
